Filename,Normalized integer,Normalized floating,Normalized control,Cycles,Normalized time avg,Ratio Memory,Ratio branches,Ratio call,Phase
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-128,296.06127,186.292956,71.120652,44506166,2.37890625,0.317347143,8.716063489,0.090135254,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-129,296.67981,187.706202,71.263434,44526259,2.37890625,0.316937295,8.718259602,0.090398871,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-13,224.469726,22.604994,54.608472,42181621,2.380615234,0.402023459,8.391554691,0.05037592,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-130,297.302154,189.128664,71.40711,44546550,2.37890625,0.316527909,8.720196475,0.090661896,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-131,297.921942,190.547436,71.54961,44566925,2.37890625,0.316122119,8.723092164,0.090924437,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-132,298.553208,191.990022,71.695458,44587374,2.37890625,0.315713006,8.725054875,0.09118971,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-133,299.176656,193.414344,71.839512,44607491,2.37890625,0.315311983,8.726949248,0.091450343,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-134,299.804106,194.84994,71.984202,44627863,2.37890625,0.314910594,8.728970068,0.091711623,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-135,300.423798,196.268712,72.1269,44647957,2.37890625,0.314516641,8.731455337,0.091969653,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-136,301.042158,197.681664,72.269346,44668023,2.37890625,0.314127924,8.734023974,0.092225907,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-137,301.660662,199.094424,72.412128,44688183,2.37890625,0.313742229,8.736118472,0.092480889,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-138,302.281266,200.512842,72.555432,44708431,2.37890625,0.313357562,8.737914951,0.092735028,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-139,302.904804,201.940746,72.698886,44728864,2.37890625,0.312972505,8.740555067,0.092990861,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-14,225.090192,24.022092,54.751872,42201873,2.380615234,0.400730388,8.394753531,0.050823906,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-140,303.533838,203.376984,72.844338,44749196,2.37890625,0.312588817,8.742296301,0.093246424,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-141,304.158594,204.80511,72.988602,44769422,2.37890625,0.312209718,8.744177012,0.093499612,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-142,304.782234,206.23212,73.132404,44789534,2.37890625,0.311833148,8.746277799,0.093751492,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-143,305.404998,207.656856,73.27587,44809762,2.37890625,0.311460343,8.748598893,0.094002487,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-144,306.019908,209.06292,73.4175,44829736,2.37890625,0.311095375,8.751033376,0.094249219,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-145,306.64083,210.480654,73.560906,44849894,2.37890625,0.310730052,8.752973586,0.094497123,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-146,307.25793,211.892238,73.703148,44869937,2.37890625,0.310368544,8.755124795,0.094742303,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-147,307.88781,213.333126,73.848258,44890397,2.37890625,0.31000206,8.757485165,0.094992193,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-148,308.513316,214.761144,73.992966,44910640,2.37890625,0.309641802,8.759135617,0.095238945,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-149,309.140088,216.195036,74.137494,44930891,2.37890625,0.309282287,8.761142021,0.095484884,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-15,225.712074,25.44273,54.895542,42222204,2.380615234,0.399450834,8.397984046,0.051269737,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-150,309.762822,217.62015,74.281014,44950973,2.37890625,0.308927001,8.763278429,0.095729065,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-151,310.382982,219.038154,74.423982,44971136,2.37890625,0.308576597,8.765550367,0.095971403,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-152,310.99962,220.448622,74.56599,44991137,2.37890625,0.308230647,8.767827079,0.096211235,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-153,311.621436,221.867922,74.709732,45011478,2.37890625,0.307885046,8.769556379,0.096451611,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-154,312.238644,223.281192,74.851698,45031651,2.37890625,0.307542591,8.772065764,0.096690151,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-155,312.86982,224.722476,74.997504,45052064,2.37890625,0.307196374,8.773882691,0.096932346,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-156,313.495998,226.154802,75.142032,45072259,2.37890625,0.306854174,8.775755896,0.097172139,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-157,314.12292,227.587962,75.286824,45092513,2.37890625,0.306514347,8.777481675,0.097410352,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-158,314.743488,229.008762,75.42963,45112617,2.37890625,0.306179237,8.779818805,0.0976468,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-159,315.361812,230.421708,75.572082,45132671,2.37890625,0.305849236,8.7820796,0.097881067,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-16,226.33578,26.87217,55.038648,42242368,2.380615234,0.398180868,8.402587552,0.051715406,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-160,315.980892,231.836778,75.715032,45152875,2.37890625,0.305520677,8.783949703,0.098114203,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-161,316.602756,233.25699,75.85878,45173166,2.37890625,0.305193022,8.785605872,0.098347403,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-162,317.223648,234.679848,76.00134,45193444,2.37890625,0.304866655,8.788351243,0.098580157,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-163,317.852322,236.114508,76.146864,45213762,2.37890625,0.304540353,8.789769572,0.098814102,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-164,318.477792,237.544626,76.2912,45233964,2.37890625,0.304216786,8.791633618,0.09904626,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-165,319.10277,238.974774,76.435392,45254138,2.37890625,0.303895154,8.793450293,0.099277256,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-166,319.723998,240.39651,76.578336,45274293,2.37890625,0.303577892,8.795747699,0.099506184,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-167,320.34015,241.804698,76.720374,45294407,2.37890625,0.303266019,8.79789188,0.099732934,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-168,320.961336,243.223356,76.863816,45314804,2.37890625,0.302953943,8.799698297,0.099959986,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-169,321.580254,244.63965,77.006466,45334931,2.37890625,0.30264397,8.801712228,0.100185743,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-17,226.96215,28.302024,55.183554,42262583,2.380615234,0.396927054,8.405448605,0.052159779,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-170,322.204818,246.068172,77.150364,45355265,2.37890625,0.302333421,8.803908024,0.100412618,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-171,322.834458,247.505442,77.29602,45375631,2.37890625,0.302023509,8.805379206,0.100640007,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-172,323.458824,248.934222,77.439942,45395918,2.37890625,0.30171669,8.807370883,0.100864693,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-173,324.081222,250.357662,77.583408,45416066,2.37890625,0.301413261,8.809290879,0.101088212,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-174,324.701664,251.776344,77.726544,45436236,2.37890625,0.301113017,8.811125728,0.101310024,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-175,325.31913,253.18833,77.868696,45456299,2.37890625,0.300816037,8.813476055,0.101530453,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-176,325.939434,254.605668,78.011928,45476661,2.37890625,0.300520035,8.815176775,0.101750825,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-177,326.55876,256.023018,78.154638,45496886,2.37890625,0.300225452,8.817265001,0.101970148,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-178,327.18708,257.460072,78.299406,45517308,2.37890625,0.299928972,8.819309046,0.102191733,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-179,327.812778,258.889032,78.44418,45537606,2.37890625,0.299636035,8.820668426,0.102410886,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-18,227.589354,29.735232,55.328664,42282827,2.380615234,0.395686454,8.408071923,0.052601957,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-180,328.441344,260.32623,78.589128,45557927,2.37890625,0.299343232,8.822457394,0.102630455,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-181,329.06127,261.744744,78.731976,45578004,2.37890625,0.299055764,8.824434414,0.102846472,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-182,329.680536,263.161278,78.874716,45598183,2.37890625,0.298770935,8.826443025,0.103062228,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-183,330.298698,264.572886,79.017318,45618358,2.37890625,0.298489177,8.828435367,0.103276246,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-184,330.918726,265.990056,79.16061,45638710,2.37890625,0.298207596,8.829913752,0.103489652,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-185,331.540362,267.412632,79.303626,45659010,2.37890625,0.297926729,8.83216481,0.103703404,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-186,332.170068,268.851408,79.449138,45679401,2.37890625,0.297644599,8.833709853,0.103918484,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-187,332.795514,270.281556,79.593396,45699702,2.37890625,0.297365645,8.835532301,0.104132082,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-188,333.423042,271.716084,79.738308,45719896,2.37890625,0.297087623,8.837065428,0.104344878,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-189,334.043076,273.135666,79.88088,45739990,2.37890625,0.296814093,8.839388654,0.104555533,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-19,228.216198,31.17024,55.472838,42303014,2.380615234,0.394460563,8.412009089,0.053042824,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-190,334.659558,274.545336,80.023032,45760063,2.37890625,0.296544417,8.841311725,0.104763813,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-191,335.27943,275.961642,80.166102,45780309,2.37890625,0.296275195,8.843044128,0.104972174,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-192,335.901582,277.383192,80.30964,45800458,2.37890625,0.296006783,8.844879022,0.105180673,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-193,336.52371,278.807226,80.452866,45820714,2.37890625,0.295738937,8.846908487,0.105388464,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-194,337.153848,280.246068,80.598546,45841126,2.37890625,0.29547063,8.848408268,0.105597587,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-195,337.778544,281.675004,80.742606,45861320,2.37890625,0.295205169,8.850202939,0.105804586,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-196,338.4033,283.103814,80.886894,45881451,2.37890625,0.294941209,8.851630861,0.106010326,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-197,339.023622,284.521896,81.02988,45901688,2.37890625,0.29468132,8.853600309,0.106214893,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-198,339.641328,285.935358,81.172032,45921736,2.37890625,0.294423755,8.855799793,0.106418427,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-199,340.260972,287.351514,81.31509,45942046,2.37890625,0.294167341,8.857349527,0.106620284,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-2,217.627278,6.95826,53.030604,41952690,2.348632813,0.41755214,8.351088738,0.045279741,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-20,228.834192,32.584362,55.615134,42323031,2.380615234,0.393268425,8.415917238,0.053475444,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-200,340.880334,288.767346,81.457968,45962150,2.37890625,0.293912384,8.859130259,0.106822183,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-201,341.506902,290.200854,81.60222,45982472,2.37890625,0.29365572,8.861071434,0.107025324,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-202,342.135336,291.63594,81.74754,46002807,2.37890625,0.293400572,8.862478528,0.107228474,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-203,342.761814,293.069034,81.891984,46023060,2.37890625,0.293146787,8.864260274,0.107430222,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-204,343.382916,294.490428,82.035234,46043143,2.37890625,0.292896376,8.865864315,0.107629534,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-205,344.002044,295.904748,82.178016,46063228,2.37890625,0.292649498,8.867741217,0.107827816,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-206,344.620098,297.318726,82.320372,46083324,2.37890625,0.292403793,8.869731641,0.108025022,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-207,345.2418,298.739454,82.463826,46103712,2.37890625,0.292158443,8.871351115,0.108222798,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-208,345.860232,300.153924,82.606398,46123908,2.37890625,0.291915343,8.873129121,0.108418576,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-209,346.491312,301.596258,82.752084,46144253,2.37890625,0.291669159,8.874742965,0.108617349,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-21,229.448382,33.988776,55.756794,42343022,2.380615234,0.392099681,8.41938613,0.05390292,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-210,347.117652,303.027342,82.896858,46164592,2.37890625,0.29142612,8.876087692,0.108814016,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-211,347.74491,304.461606,83.041548,46184805,2.37890625,0.291183866,8.877742378,0.109010396,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-212,348.364944,305.881074,83.184258,46204863,2.37890625,0.290945434,8.87964247,0.109204292,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-213,348.982254,307.293168,83.326524,46225049,2.37890625,0.290709845,8.881533344,0.109396523,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-214,349.601694,308.707716,83.469378,46245046,2.37890625,0.290475505,8.883298534,0.109588693,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-215,350.222118,310.12647,83.612604,46265396,2.37890625,0.290241371,8.884856885,0.109780435,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-216,350.843982,311.549352,83.75586,46285619,2.37890625,0.290007826,8.886736033,0.109971983,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-217,351.474126,312.98742,83.90148,46306016,2.37890625,0.289773624,8.888139886,0.110165351,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-218,352.09989,314.419356,84.045768,46326202,2.37890625,0.289541264,8.889815437,0.110356728,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-219,352.72353,315.846366,84.189522,46346387,2.37890625,0.289310806,8.891430042,0.110546726,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-22,230.070306,35.408772,55.900494,42363319,2.380615234,0.390933131,8.422554869,0.054332794,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-220,353.344128,317.265762,84.33264,46366569,2.37890625,0.289083157,8.893090398,0.110735061,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-221,353.961696,318.677706,84.47505,46386750,2.37890625,0.288858097,8.894927007,0.110922551,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-222,354.580632,320.092404,84.617676,46407081,2.37890625,0.288634004,8.896741705,0.111109551,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-223,355.19985,321.50769,84.760494,46427221,2.37890625,0.288410995,8.898309823,0.111295529,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-224,355.82358,322.9341,84.904242,46447470,2.37890625,0.288187275,8.900064715,0.111482486,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-225,356.453802,324.37386,85.050132,46467934,2.37890625,0.287962723,8.901192192,0.111670303,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-226,357.081258,325.808796,85.194774,46488205,2.37890625,0.287740079,8.902868521,0.111857284,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-227,357.703668,327.232464,85.338198,46508278,2.37890625,0.28752053,8.904488033,0.112041644,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-228,358.321806,328.646562,85.48071,46528506,2.37890625,0.287303505,8.906231139,0.112224828,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-229,358.939062,330.05715,85.623036,46548556,2.37890625,0.287088557,8.908036959,0.112406876,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-23,230.693886,36.834618,56.04417,42383707,2.380371094,0.389776205,8.426162011,0.054762306,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-230,359.559792,331.47723,85.766178,46568945,2.37890625,0.286873146,8.909574483,0.112589067,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-231,360.179406,332.892846,85.909206,46589071,2.37890625,0.286659735,8.910977579,0.112770243,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-232,360.80754,334.330128,86.054016,46609509,2.37890625,0.286443909,8.912704995,0.112953497,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-233,361.437324,335.769072,86.199468,46629914,2.37890625,0.286229314,8.914076857,0.113136336,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-234,362.061864,337.196832,86.34339,46650161,2.37890625,0.286017413,8.915733356,0.113317233,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-235,362.68329,338.618334,86.486802,46670232,2.37890625,0.285807304,8.917251358,0.113496878,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-236,363.301614,340.03194,86.629332,46690511,2.37890625,0.285599942,8.918950001,0.113675077,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-237,363.919548,341.44506,86.771682,46710550,2.37890625,0.285393742,8.920691117,0.11385272,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-238,364.54248,342.868536,86.91546,46730983,2.37890625,0.285187073,8.922229947,0.114030806,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-239,365.161752,344.285058,87.05814,46751082,2.37890625,0.284982425,8.923924076,0.114207471,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-24,231.319548,38.2668,56.188212,42403913,2.380371094,0.388628444,8.4299668,0.055191719,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-240,365.791482,345.72489,87.203394,46771453,2.37890625,0.284775514,8.925553732,0.114386649,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-241,366.416604,347.153598,87.34788,46791702,2.37890625,0.284571298,8.926712152,0.114563284,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-242,367.042746,348.586332,87.492246,46811910,2.37890625,0.28436731,8.928211647,0.114739768,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-243,367.661004,349.99941,87.6348,46832055,2.37890625,0.284167566,8.929818622,0.114913528,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-244,368.280576,351.416706,87.7776,46852237,2.37890625,0.283968238,8.931435244,0.115087631,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-245,368.901702,352.837092,87.92067,46872473,2.37890625,0.28376953,8.933272912,0.115261701,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-246,369.520308,354.249792,88.063506,46892674,2.37890625,0.28357312,8.934648499,0.11543381,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-247,370.14387,355.676688,88.207158,46912919,2.37890625,0.283375446,8.936266389,0.115606876,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-248,370.773804,357.115722,88.352922,46933367,2.37890625,0.283177175,8.937379372,0.115780755,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-249,371.403462,358.55469,88.498104,46953735,2.37890625,0.282980153,8.938899056,0.115954281,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-25,231.943476,39.690642,56.33268,42424044,2.380371094,0.387501837,8.432622831,0.055616172,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-250,372.025512,359.978004,88.64148,46973845,2.37890625,0.282785863,8.940526054,0.116125475,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-251,372.642984,361.391454,88.78359,46994019,2.37890625,0.282594123,8.942300482,0.11629514,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-252,373.263054,362.80803,88.926714,47014182,2.37890625,0.282403278,8.943722912,0.116464418,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-253,373.883298,364.225374,89.069892,47034398,2.37890625,0.282213039,8.945147204,0.116633284,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-254,374.50374,365.644128,89.21304,47054584,2.37890625,0.282023699,8.946563987,0.11680158,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-255,375.130104,367.077246,89.35728,47074897,2.37890625,0.281833225,8.948317496,0.116971667,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-256,375.759174,368.513568,89.502714,47095251,2.37890625,0.281643544,8.94948859,0.117140783,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-257,376.384608,369.94518,89.646798,47115544,2.37890625,0.281455064,8.95105637,0.117308574,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-258,377.007372,371.369262,89.790438,47135747,2.37890625,0.281268653,8.952537303,0.117475805,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-259,377.624628,372.780954,89.932758,47156120,2.37890625,0.281084944,8.954052934,0.117640827,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-26,232.568796,41.120928,56.47698,42444246,2.380371094,0.386384028,8.435673766,0.056039788,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-260,378.241488,374.190564,90.074958,47176137,2.37890625,0.280902735,8.955570779,0.117804951,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-261,378.863538,375.612516,90.21849,47196408,2.37890625,0.280719499,8.957046687,0.117970075,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-262,379.484016,377.03118,90.361494,47216562,2.37890625,0.280537828,8.958631365,0.118134368,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-263,380.10888,378.46068,90.505548,47236845,2.37890625,0.280355297,8.960188979,0.118299223,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-264,380.73891,379.8996,90.651252,47257215,2.37890625,0.280172744,8.961207539,0.118464244,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-265,381.362598,381.327612,90.795054,47277403,2.37890625,0.279992011,8.962571827,0.118627651,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-266,381.982506,382.743846,90.938046,47297464,2.37890625,0.279814133,8.964079237,0.118789423,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-267,382.599684,384.15591,91.080186,47317845,2.37890625,0.27963764,8.965698503,0.118950811,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-268,383.218674,385.571688,91.222746,47337979,2.37890625,0.279461625,8.967385276,0.119111937,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-269,383.839416,386.990748,91.366014,47358196,2.37890625,0.279285942,8.968772606,0.119272556,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-27,233.192478,42.549168,56.620518,42464454,2.380371094,0.385281136,8.439462126,0.056460946,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-270,384.463788,388.41672,91.510224,47378435,2.37890625,0.279110507,8.969971839,0.119433081,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-271,385.091586,389.853252,91.654974,47398772,2.37890625,0.278934186,8.971486686,0.119594688,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-272,385.719756,391.287648,91.80015,47419112,2.37890625,0.278759415,8.972581962,0.119755229,4
../blacksholes\small\config-8-40\2-blackscholes-small-8core-40cache-x86__3-4-273,386.344584,392.717592,91.944054,47439388,2.37890625,0.278585677,8.974165728,0.119915161,4
