Filename,Normalized integer,Normalized floating,Normalized control,Cycles,Normalized time avg,Ratio Memory,Ratio branches,Ratio call,Phase
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-133,299.200422,193.469736,71.844816,44605727,2.378417969,0.315296381,8.72721697,0.091460795,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-134,299.82831,194.904576,71.989764,44625978,2.378417969,0.314895649,8.729137965,0.09172204,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-135,300.448446,196.324554,72.132576,44645998,2.378417969,0.314501284,8.731512136,0.091979801,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-136,301.06758,197.739324,72.275346,44666223,2.378417969,0.314112168,8.73385669,0.092236265,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-137,301.686966,199.154616,72.418356,44686434,2.378417969,0.313725755,8.735903391,0.092491495,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-138,302.305968,200.569506,72.561096,44706685,2.378417969,0.313342273,8.738110518,0.092745319,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-139,302.92968,201.998148,72.704574,44726827,2.378417969,0.312957078,8.740690723,0.093000669,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-14,225.111426,24.070008,54.756756,42202231,2.379882813,0.400687233,8.394904832,0.050838877,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-140,303.559914,203.435586,72.8505,44747119,2.378417969,0.312573248,8.74219012,0.09325682,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-141,304.186026,204.868326,72.994866,44767371,2.378417969,0.312192901,8.744334206,0.093510576,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-142,304.812024,206.29971,73.139238,44787599,2.378417969,0.311815652,8.746331296,0.093763159,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-143,305.43243,207.72012,73.282062,44807715,2.378417969,0.311443856,8.748839032,0.094013375,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-144,306.047922,209.127678,73.423746,44827785,2.378417969,0.31107854,8.751365613,0.09426114,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-145,306.66615,210.53826,73.566804,44847949,2.378417969,0.310715418,8.752964197,0.094506919,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-146,307.288938,211.963116,73.71042,44868246,2.378417969,0.310350478,8.755080196,0.094754934,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-147,307.914642,213.394926,73.85445,44888518,2.378417969,0.309986321,8.757583901,0.095003158,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-148,308.542572,214.828998,73.999566,44908869,2.378417969,0.309624748,8.759357366,0.09525064,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-149,309.170436,216.263868,74.14461,44929111,2.378417969,0.309265001,8.761161314,0.095497083,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-15,225.73326,25.491258,54.900474,42222436,2.379882813,0.399407472,8.398017498,0.051284694,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-150,309.790146,217.683762,74.287188,44949150,2.378417969,0.30891103,8.76344315,0.095739928,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-151,310.41348,219.10656,74.431284,44969409,2.378417969,0.308559945,8.765232279,0.095982705,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-152,311.029458,220.51638,74.572812,44989511,2.378417969,0.308214304,8.768022087,0.096223111,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-153,311.646,221.9247,74.71542,45009627,2.378417969,0.307871075,8.769571985,0.096461132,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-154,312.270918,223.35477,74.859144,45029969,2.378417969,0.307524985,8.77223411,0.096702896,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-155,312.898182,224.788902,75.003942,45050299,2.378417969,0.307180174,8.774056794,0.096943465,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-156,313.522662,226.215954,75.148164,45070482,2.378417969,0.306839678,8.775897395,0.097182334,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-157,314.152458,227.655402,75.2937,45090854,2.378417969,0.306498492,8.777452788,0.097421378,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-158,314.769678,229.06947,75.435636,45110835,2.378417969,0.306164758,8.779920392,0.097656763,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-159,315.390936,230.488068,75.579186,45131194,2.378417969,0.305833576,8.781700077,0.097891634,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-16,226.356444,26.919258,55.043418,42242536,2.379882813,0.398139451,8.402621775,0.051729782,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-160,316.010982,231.905874,75.721962,45151331,2.378417969,0.305504513,8.784170057,0.098125984,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-161,316.626036,233.311116,75.863856,45171504,2.378417969,0.305180609,8.786018289,0.098356166,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-162,317.253174,234.746766,76.008282,45191822,2.378417969,0.304851477,8.788269574,0.098591361,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-163,317.883036,236.184234,76.154106,45212201,2.378417969,0.304524451,8.78962831,0.09882519,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-164,318.507186,237.612276,76.297908,45232327,2.378417969,0.304201599,8.791808382,0.099057054,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-165,319.134468,239.046852,76.442688,45252590,2.378417969,0.303879221,8.793526814,0.099288502,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-166,319.753386,240.464352,76.584918,45272701,2.378417969,0.303562672,8.796093429,0.099517767,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-167,320.36901,241.870464,76.727088,45292949,2.378417969,0.303251405,8.7979535,0.099743679,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-168,320.989518,243.287454,76.870488,45313254,2.378417969,0.302939887,8.799664363,0.099970355,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-169,321.609906,244.706952,77.013396,45333451,2.378417969,0.302629305,8.801830765,0.100196516,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-17,226.98285,28.350084,55.188324,42262814,2.379882813,0.396885142,8.405492129,0.052174949,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-170,322.235304,246.138534,77.157318,45353650,2.378417969,0.302318002,8.804089042,0.100424019,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-171,322.865994,247.576932,77.30337,45373936,2.378417969,0.302008224,8.805408544,0.100651317,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-172,323.490864,249.007272,77.447238,45394104,2.378417969,0.30170115,8.80763161,0.100876574,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-173,324.113574,250.431996,77.590908,45414307,2.378417969,0.301397297,8.809361048,0.101099861,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-174,324.735234,251.85342,77.734338,45434566,2.378417969,0.301096555,8.811121276,0.101321864,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-175,325.351434,253.262964,77.875992,45454648,2.378417969,0.300800356,8.813675736,0.101542283,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-176,325.96902,254.673222,78.018894,45474852,2.378417969,0.30050599,8.815127034,0.101761196,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-177,326.59248,256.099428,78.16236,45495054,2.378417969,0.300209923,8.817406278,0.101981798,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-178,327.217944,257.529978,78.306582,45515297,2.378417969,0.299914596,8.81935929,0.102202443,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-179,327.845496,258.963264,78.451806,45535611,2.378417969,0.299621007,8.820605146,0.102422116,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-18,227.606904,29.775342,55.332678,42282932,2.379882813,0.395651731,8.408360913,0.052615057,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-180,328.47411,260.4012,78.596796,45555836,2.378417969,0.299327922,8.822472935,0.102642047,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-181,329.090952,261.813882,78.738708,45575735,2.378417969,0.299041532,8.824671285,0.102857263,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-182,329.71299,263.232342,78.882708,45596161,2.378417969,0.298756951,8.826006434,0.1030724,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-183,330.329604,264.643956,79.024314,45616139,2.378417969,0.298474963,8.828652727,0.103286996,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-184,330.945972,266.052726,79.16673,45636318,2.378417969,0.298195215,8.830175676,0.103499159,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-185,331.570272,267.480576,79.310622,45656671,2.378417969,0.29791341,8.832154501,0.103713699,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-186,332.199444,268.919208,79.455744,45676977,2.378417969,0.29763123,8.833965162,0.103928723,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-187,332.82387,270.346686,79.5999,45697258,2.378417969,0.297352908,8.83571615,0.104142116,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-188,333.455346,271.78944,79.745778,45717683,2.378417969,0.297073565,8.837207856,0.104355794,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-189,334.070442,273.199896,79.88688,45737619,2.378417969,0.296801508,8.839785918,0.104565405,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-19,228.233514,31.210704,55.476804,42302993,2.379882813,0.394425829,8.412279559,0.053055472,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-190,334.689138,274.611642,80.030226,45757880,2.378417969,0.296531917,8.840947473,0.104773139,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-191,335.3085,276.027678,80.172858,45778076,2.378417969,0.296262886,8.843061497,0.104981813,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-192,335.925672,277.438644,80.315124,45798273,2.378417969,0.295996252,8.845044401,0.105188582,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-193,336.552066,278.872224,80.459388,45818617,2.378417969,0.295726927,8.847019767,0.105398043,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-194,337.18233,280.310658,80.605218,45838952,2.378417969,0.295458635,8.848342653,0.10560686,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-195,337.804242,281.733858,80.748474,45859079,2.378417969,0.295194308,8.850277106,0.105813096,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-196,338.430282,283.165368,80.893158,45879374,2.378417969,0.294930011,8.851630662,0.106019325,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-197,339.049518,284.582664,81.035622,45899555,2.378417969,0.294670026,8.853759344,0.106223656,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-198,339.66633,285.99294,81.177768,45919755,2.378417969,0.294413275,8.855778245,0.106426429,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-199,340.286832,287.409588,81.321102,45940015,2.378417969,0.294157135,8.857368526,0.10662856,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-2,217.64727,7.003326,53.035218,41952690,2.349609375,0.417503767,8.351328506,0.045294808,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-20,228.854688,32.631588,55.619724,42323196,2.379882813,0.393229185,8.416177825,0.053489694,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-200,340.904526,288.82329,81.463338,45960242,2.378417969,0.293902391,8.859386415,0.106830314,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-201,341.533386,290.26071,81.60843,45980511,2.378417969,0.293645143,8.861049687,0.107033869,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-202,342.161844,291.69444,81.754086,46000787,2.378417969,0.293390261,8.862140321,0.107236402,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-203,342.78903,293.130738,81.898314,46021065,2.378417969,0.293135979,8.864202902,0.107438769,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-204,343.407234,294.54579,82.040766,46041158,2.378417969,0.292886857,8.866066867,0.107637196,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-205,344.030604,295.97022,82.184712,46061440,2.378417969,0.292638088,8.867628159,0.107836552,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-206,344.644806,297.375534,82.326018,46081282,2.378417969,0.292393893,8.869734069,0.108032991,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-207,345.264216,298.789518,82.469328,46101552,2.378417969,0.292149914,8.871038446,0.108229256,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-208,345.890634,300.223392,82.613502,46122076,2.378417969,0.291903504,8.873086088,0.1084277,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-209,346.516944,301.65534,82.757826,46142335,2.378417969,0.291659042,8.874968588,0.108625401,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-21,229.4685,34.034448,55.76136,42343208,2.379882813,0.392062209,8.419565528,0.053916691,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-210,347.141658,303.081762,82.902288,46162614,2.378417969,0.291417195,8.87627572,0.10882158,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-211,347.769504,304.518792,83.047086,46182974,2.378417969,0.291174141,8.877985177,0.109018443,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-212,348.384714,305.92779,83.18844,46202950,2.378417969,0.290937475,8.880075793,0.109210775,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-213,349.006632,307.346052,83.332578,46223118,2.378417969,0.29070129,8.881147454,0.109403624,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-214,349.623252,308.758044,83.47428,46243225,2.378417969,0.290466968,8.883450645,0.10959577,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-215,350.240352,310.169238,83.616558,46263501,2.378417969,0.290234214,8.885191109,0.109786653,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-216,350.868996,311.605428,83.76168,46283844,2.378417969,0.289998876,8.886792827,0.109979886,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-217,351.497232,313.04166,83.906688,46304109,2.378417969,0.289764607,8.888334134,0.110172457,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-218,352.120962,314.466786,84.0507,46324293,2.378417969,0.289533648,8.889788317,0.110362745,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-219,352.749864,315.905484,84.195888,46344466,2.378417969,0.289301376,8.891125113,0.110554045,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-22,230.090556,35.454402,55.905174,42363533,2.379882813,0.390895887,8.422762411,0.054347134,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-220,353.366184,317.316786,84.337536,46364463,2.378417969,0.289074835,8.893372279,0.110742149,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-221,353.984652,318.72837,84.480396,46384585,2.378417969,0.288850461,8.894906466,0.11092931,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-222,354.601668,320.139996,84.622662,46404866,2.378417969,0.288626477,8.896651196,0.111115838,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-223,355.218168,321.549768,84.764874,46425052,2.378417969,0.28840404,8.898266478,0.111300962,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-224,355.84716,322.988094,84.910008,46445439,2.378417969,0.288178602,8.899739699,0.111489472,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-225,356.478198,324.428664,85.055838,46465806,2.378417969,0.287954412,8.901109547,0.111677484,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-226,357.101208,325.855242,85.199136,46485934,2.378417969,0.287732935,8.903126909,0.111862965,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-227,357.723078,327.276858,85.342812,46506072,2.378417969,0.287513624,8.904375213,0.112047117,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-228,358.345008,328.699758,85.48599,46526413,2.378417969,0.287295414,8.906353969,0.112231724,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-229,358.960764,330.10755,85.6281,46546334,2.378417969,0.287080711,8.90788689,0.112413121,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-23,230.712966,36.87801,56.048508,42383774,2.379882813,0.389741427,8.426482579,0.054775945,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-230,359.583756,331.529622,85.772106,46566740,2.378417969,0.286865434,8.90921524,0.112595696,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-231,360.202824,332.947284,85.914312,46587051,2.378417969,0.286651452,8.911436284,0.112777438,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-232,360.83133,334.383852,86.05938,46607394,2.378417969,0.286435987,8.912966613,0.112960818,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-233,361.460226,335.82042,86.20476,46627647,2.378417969,0.286221984,8.914179231,0.113142894,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-234,362.084766,337.249848,86.348664,46647797,2.378417969,0.286009467,8.915785601,0.113324,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-235,362.7042,338.66667,86.491548,46667875,2.378417969,0.285800183,8.91734524,0.113502929,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-236,363.32529,340.08549,86.634942,46688142,2.378417969,0.285592206,8.918822339,0.113681637,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-237,363.94146,341.495736,86.776626,46708199,2.378417969,0.285386252,8.920888868,0.11385944,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-238,364.561428,342.911922,86.919768,46728520,2.378417969,0.285180941,8.922300373,0.114036338,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-239,365.184294,344.33655,87.063306,46748842,2.378417969,0.284975091,8.924024254,0.114213926,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-24,231.338616,38.31027,56.192556,42404033,2.379882813,0.38859395,8.430164076,0.055204216,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-240,365.812422,345.771996,87.208356,46769152,2.378417969,0.284768794,8.925406789,0.114391974,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-241,366.440202,347.20653,87.35352,46789427,2.378417969,0.28456383,8.926534108,0.114569281,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-242,367.067268,348.641772,87.49797,46809667,2.378417969,0.28435955,8.928219013,0.114746456,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-243,367.684236,350.053746,87.639894,46829607,2.378417969,0.284159837,8.930132527,0.114920198,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-244,368.304882,351.470772,87.783318,46849772,2.378417969,0.283960883,8.931522602,0.115094419,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-245,368.922252,352.884216,87.925542,46870013,2.378417969,0.283762901,8.933089405,0.115266779,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-246,369.542022,354.30006,88.068492,46890456,2.378417969,0.283566066,8.934693192,0.115439538,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-247,370.167096,355.728144,88.212804,46910777,2.378417969,0.283368517,8.936069659,0.11561274,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-248,370.795494,357.165978,88.357728,46930989,2.378417969,0.283170196,8.937644961,0.115786816,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-249,371.421732,358.597938,88.502148,46951220,2.378417969,0.282974012,8.939172394,0.115959558,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-25,231.963858,39.736968,56.33739,42424255,2.379882813,0.387465671,8.432681788,0.055629734,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-250,372.046656,360.027066,88.64643,46971491,2.378417969,0.282779078,8.940385561,0.116130971,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-251,372.665196,361.443186,88.78872,46991554,2.378417969,0.282586896,8.942226979,0.116301125,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-252,373.283856,362.854296,88.931856,47011686,2.378417969,0.282396997,8.943463983,0.116469828,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-253,373.901268,364.267254,89.073984,47031935,2.378417969,0.282207392,8.945237653,0.116638434,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-254,374.521008,365.684346,89.216832,47052473,2.378417969,0.282018244,8.946866994,0.11680677,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-255,375.151884,367.126002,89.36241,47073025,2.378417969,0.28182686,8.94829719,0.116977172,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-256,375.782172,368.56653,89.508048,47093364,2.378417969,0.281636537,8.949490921,0.11714674,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-257,376.405554,369.99291,89.651754,47113476,2.378417969,0.281448682,8.951003394,0.117314269,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-258,377.025936,371.41149,89.794806,47133614,2.378417969,0.281263225,8.952438998,0.117480381,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-259,377.644086,372.825678,89.937258,47153778,2.378417969,0.281079086,8.954015562,0.117645481,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-26,232.588344,41.1654,56.481606,42444446,2.379882813,0.38634935,8.435623746,0.056053045,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-260,378.261516,374.236626,90.079626,47173817,2.378417969,0.280896668,8.955624564,0.117810436,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-261,378.882918,375.657108,90.222978,47194302,2.378417969,0.280713772,8.957047496,0.117975246,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-262,379.503996,377.077338,90.366006,47214876,2.378417969,0.280531774,8.958759853,0.118139691,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-263,380.13183,378.512496,90.511014,47235229,2.378417969,0.280348634,8.960007897,0.118305072,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-264,380.761566,379.9506,90.656676,47255604,2.378417969,0.280166394,8.961081137,0.118470128,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-265,381.386214,381.381618,90.800274,47275733,2.378417969,0.279985206,8.962947821,0.118634179,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-266,382.00332,382.79223,90.942732,47295739,2.378417969,0.279808094,8.964193092,0.118795244,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-267,382.624914,384.212616,91.086174,47315885,2.378417969,0.279630814,8.965529352,0.118956824,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-268,383.24097,385.621758,91.22802,47336167,2.378417969,0.279455464,8.967366899,0.119117679,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-269,383.861886,387.040782,91.371276,47356679,2.378417969,0.279279994,8.968635404,0.11927777,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-27,233.213118,42.596028,56.625246,42464621,2.379882813,0.385245496,8.439579949,0.056474351,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-270,384.48558,388.46742,91.515096,47377119,2.378417969,0.279104136,8.970222388,0.119438917,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-271,385.114908,389.905938,91.660392,47397487,2.378417969,0.278927825,8.971477302,0.119600383,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-272,385.743666,391.341564,91.805748,47417785,2.378417969,0.27875307,8.972488084,0.119761194,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-273,386.366352,392.768262,91.948968,47437888,2.378417969,0.278579455,8.974257341,0.119920628,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-274,386.983614,394.179486,92.091264,47457952,2.378417969,0.278409139,8.975655791,0.120077644,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-275,387.604596,395.597652,92.234796,47478133,2.378417969,0.278238922,8.976879678,0.120235231,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-276,388.22178,397.010046,92.376858,47498412,2.378417969,0.278069942,8.978607376,0.120392166,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-277,388.843296,398.43081,92.520402,47518892,2.378417969,0.277900768,8.979844297,0.120548698,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-278,389.469144,399.861,92.664696,47539260,2.378417969,0.277731632,8.981345546,0.120706423,4
../blacksholes\small\config-8-100\2-blackscholes-small-8core-100cache-x86__3-4-279,390.098214,401.299458,92.809842,47559676,2.378417969,0.277562031,8.982605648,0.120863841,4
